feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
928,-0.028551608,0.12136161,0.014440422,0.0070830975,-0.04299203,0.11427852
929,0.6772897,0.46599835,0.59340197,0.420573,0.083887756,0.045425355
930,0.24050926,0.18524666,0.22016607,0.16435425,0.020343184,0.020892411
931,0.2262328,0.0952221,0.20733793,0.11127653,0.018894866,-0.01605443
932,0.07004168,0.08166954,0.06412353,0.04976375,0.005918145,0.03190579
933,0.14320134,0.14182952,0.14637347,0.10423851,-0.0031721294,0.03759101
934,0.010280301,0.009739749,0.0109891705,0.003944132,-0.00070886966,0.005795617
935,0.82038486,0.32071996,0.37773594,0.2625448,0.44264892,0.058175147
936,-0.025919406,0.15486936,0.030710133,0.01258661,-0.05662954,0.14228275
937,0.07674269,0.027860172,0.0666653,0.051262654,0.010077387,-0.023402482
938,0.04734449,0.05993914,0.0451263,0.032557655,0.0022181906,0.027381483
939,0.061819375,0.032675274,0.04274025,0.032597408,0.019079126,7.786602e-05
940,0.6377946,0.43621728,0.58559513,0.42037034,0.052199483,0.015846938
941,0.058384307,0.049766306,0.052850332,0.038277544,0.0055339746,0.011488762
942,0.74694663,0.31790748,0.44714263,0.30985433,0.299804,0.008053154
943,0.09068494,0.13643359,0.064250454,0.049338017,0.026434489,0.08709557
944,1.0917041,0.40792087,0.6923498,0.45468917,0.39935434,-0.046768308
945,0.033103414,0.08313423,0.038324066,0.021493934,-0.0052206516,0.061640292
946,-0.025389202,0.11732319,0.013525179,0.0048511187,-0.038914382,0.11247207
947,0.55423915,0.37692866,0.51838297,0.37558886,0.035856187,0.0013397932
948,0.046091583,0.051017262,0.04786869,0.037559815,-0.0017771088,0.013457447
949,0.04380885,0.015464715,0.04651135,0.028442888,-0.002702497,-0.012978173
950,0.10613114,0.020850847,0.0641928,0.046158634,0.041938335,-0.025307788
951,1.0257486,0.6302162,0.9178919,0.597681,0.10785669,0.032535195
952,0.8192034,0.28900385,0.46767843,0.29415807,0.35152495,-0.0051542222
953,0.60112244,0.3511831,0.38922626,0.3072201,0.21189618,0.043962985
954,0.76935375,0.4481875,0.6664406,0.44428244,0.10291314,0.003905058
955,0.028975574,0.12796536,0.05298814,0.03432651,-0.024012567,0.09363885
956,0.39379022,0.24481864,0.313938,0.21660393,0.07985222,0.028214708
957,0.7601776,0.4109398,0.69091034,0.40780288,0.06926727,0.0031369328
958,0.43814272,0.26320714,0.35182726,0.2528244,0.08631545,0.010382742
959,0.05634772,-0.02169222,0.046023168,0.029680612,0.010324553,-0.051372834
960,0.061826188,0.07556042,0.06658851,0.052411236,-0.0047623254,0.023149185
