feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
2392,0.9762521,0.25946152,0.379817,0.25839418,0.59643507,0.0010673404
2393,0.14436688,0.18901701,0.094476126,0.06950276,0.04989075,0.11951425
2394,0.78959817,0.34865585,0.53661543,0.39240348,0.25298274,-0.043747634
2395,2.3676617,0.9633809,1.3186584,0.94578207,1.0490034,0.017598808
2396,1.1384612,0.53337264,0.6039751,0.44171435,0.5344861,0.091658294
2397,0.5703658,0.23516852,0.3286187,0.21572816,0.24174708,0.019440353
2398,1.6186817,0.5684748,0.721272,0.5454497,0.8974097,0.023025155
2399,1.8972673,0.7533948,1.025821,0.7604899,0.8714464,-0.0070950985
2400,0.044748403,0.14639747,0.047122557,0.028834695,-0.0023741536,0.11756278
2401,0.7629618,0.28878856,0.5033209,0.32931912,0.25964093,-0.040530562
2402,1.9577852,0.4251244,0.67168784,0.45843905,1.2860974,-0.033314645
2403,0.716337,0.32633382,0.4442366,0.2965661,0.27210042,0.029767722
2404,0.85942966,0.41782758,0.5501381,0.38493544,0.30929154,0.032892138
2405,1.5529201,0.5362145,0.70132965,0.5406738,0.85159045,-0.0044593215
2406,1.0701576,0.5444702,0.7546654,0.54111904,0.31549227,0.003351152
2407,0.27528822,0.1071703,0.101315916,0.070332006,0.17397231,0.036838293
2408,2.4740844,0.70895267,0.90522844,0.6709503,1.568856,0.03800237
2409,0.34558,0.14145519,0.243089,0.18047383,0.102491006,-0.039018646
2410,0.35731176,0.18756542,0.22917359,0.17396018,0.12813817,0.013605237
2411,0.75257254,0.35288966,0.4680179,0.3386941,0.28455463,0.014195561
2412,0.8925551,0.28848797,0.40332884,0.28667635,0.48922628,0.0018116236
2413,0.7199405,0.35831094,0.5105983,0.3570766,0.20934218,0.0012343526
2414,0.4233041,0.25188234,0.2386808,0.17747977,0.18462332,0.07440257
2415,0.0980286,0.039934326,0.045475066,0.028841522,0.052553535,0.011092804
2416,1.0224814,0.38003018,0.46585432,0.3449407,0.55662715,0.035089493
2417,0.6727611,0.28173316,0.3555799,0.2657321,0.31718117,0.016001046
2418,2.2443297,0.7476622,1.0278549,0.7099202,1.2164748,0.03774196
2419,1.7675943,0.6092598,0.72704154,0.5192355,1.0405529,0.09002429
2420,0.52411,0.23821235,0.3278201,0.23717079,0.19628993,0.0010415614
2421,0.5664571,0.23292333,0.3448577,0.23101684,0.2215994,0.0019064844
2422,0.20362926,0.08285417,0.103399836,0.06676065,0.10022942,0.016093515
2423,0.53408164,0.22499806,0.27656296,0.18739936,0.25751868,0.0375987
2424,0.5284039,0.24035753,0.33233514,0.23914807,0.19606873,0.0012094676
2425,0.036838837,0.018489532,0.026687747,0.024106508,0.01015109,-0.005616976
2426,-0.025671376,0.114118375,0.010141233,0.0036199994,-0.03581261,0.110498376
2427,0.09125833,0.0050764517,0.0384187,0.028381098,0.052839633,-0.023304647
2428,0.7229398,0.44773614,0.4279123,0.3142642,0.2950275,0.13347194
2429,0.16756916,0.02413983,0.0949897,0.06264943,0.07257946,-0.0385096
2430,0.24983793,0.08029818,0.14357045,0.104681656,0.10626748,-0.024383478
2431,0.123076655,0.084725365,0.09519167,0.06688817,0.027884983,0.017837197
2432,0.90144855,0.37977976,0.4085579,0.25639442,0.49289066,0.12338534
2433,1.0382435,0.5251717,0.6541332,0.473877,0.38411033,0.051294684
2434,0.06336361,0.0008503472,0.04788176,0.03080056,0.015481852,-0.029950213
2435,0.0014375801,-0.02629959,0.021161424,0.016776051,-0.019723844,-0.043075643
2436,0.33092654,0.17004058,0.172118,0.13390748,0.15880854,0.036133096
2437,1.9582267,0.5578422,0.5942059,0.43346888,1.3640208,0.12437332
2438,0.9395499,0.5658252,0.6557981,0.5296401,0.28375185,0.036185145
2439,0.07153989,-0.007857886,0.06935291,0.0425378,0.0021869764,-0.050395686
2440,0.5474861,0.3194186,0.3226984,0.23881738,0.22478771,0.08060123
2441,1.2559906,0.6285631,0.6602784,0.47582722,0.59571224,0.15273589
2442,0.9074303,0.39939308,0.52154744,0.3591388,0.38588285,0.040254295
2443,1.8994285,0.74610543,0.95838976,0.7053135,0.9410387,0.04079193
2444,2.230131,0.78649575,1.018911,0.6947185,1.2112199,0.091777265
2445,0.61782116,0.24684341,0.31144845,0.22110268,0.3063727,0.025740728
2446,1.4684772,0.46264434,0.5764637,0.4310433,0.89201355,0.03160104
2447,0.24366508,0.1580371,0.14012167,0.10206503,0.103543416,0.05597207
